PassengerId,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,CabinNum,TravelingTogether,CabinNumWeighted,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_nan,CryoSleep_False,CryoSleep_True,CryoSleep_nan,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_nan,VIP_False,VIP_True,VIP_nan,PassengerGroupId_01,PassengerGroupId_02,PassengerGroupId_03,PassengerGroupId_04,PassengerGroupId_05,PassengerGroupId_06,PassengerGroupId_07,PassengerGroupId_08,PassengerGroupId_nan,CabinDeck_A,CabinDeck_B,CabinDeck_C,CabinDeck_D,CabinDeck_E,CabinDeck_F,CabinDeck_G,CabinDeck_T,CabinDeck_nan,CabinSide_P,CabinSide_S,CabinSide_nan
6754_01,-0.2649466432055638,-0.34773635631978517,2.398183597735999,-0.299727551780996,-0.27416995183356807,0.5045299938260256,1,-0.6975152326456646,-0.6486429676662502,3.2668191409973453,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6756_01,-0.4054285390268171,-0.34773635631978517,-0.2884950809351349,-0.27916376354118927,0.37351032275924123,-0.24642877396009924,0,1.5749202087473309,0.6195058551602898,-0.33814858998399683,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6756_02,1.2101132629175952,-0.34773635631978517,-0.2884950809351349,0.97351367006704,-0.27238077980430614,-0.25756043186342836,1,0.9693319444177738,0.6195058551602898,-0.33780276109978613,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6756_03,-2.0209703409712296,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,0.9693319444177738,0.6195058551602898,-0.33780276109978613,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6757_01,1.7017998982919817,2.716242048933998,-0.2884950809351349,0.7884395759087791,-0.27595912386282995,-0.2626981201265033,0,1.3579341856976523,-0.6486429676662502,-0.33815255549814915,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6758_01,-0.2649466432055638,-0.22917100051566727,0.09449546484834824,-0.299727551780996,-0.27595912386282995,-0.24129108569702426,0,1.5768928089568732,-0.6486429676662502,-0.33814855393386817,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6760_01,0.08625809634756933,-0.26817276229333764,-0.2884950809351349,2.053112552656896,-0.27595912386282995,-0.2584167132406075,1,1.5788654091664158,-0.6486429676662502,-0.3381485178837395,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6761_01,-0.7566332785799502,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,1.5808380093759584,-0.014568556252980229,-0.33814848183361085,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6761_02,-0.616151382758697,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,0,-0.33850199450892404,-0.014568556252980229,-0.30213703496423605,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6762_01,1.7720408462026083,-0.34773635631978517,0.16088049278415198,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,0,1.359906785907195,-0.6486429676662502,-0.3381525194480205,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6763_01,-0.616151382758697,-0.34773635631978517,-0.22657827603347175,0.9426679877073298,-0.2526998874824252,-0.1736448568998705,1,0.9732771448368589,-0.6486429676662502,-0.3378026889995288,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6764_01,0.22673999216882257,4.2341906173209285,-0.25019602635678656,0.8929721661277968,-0.27595912386282995,-0.2626981201265033,0,1.3618793861167375,-0.014568556252980229,-0.33815248339789183,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6764_02,0.15649904425819594,-0.22917100051566727,-0.2884950809351349,3.809602798140391,-0.18471135037047284,-0.2430036484513826,1,1.3618793861167375,-0.014568556252980229,-0.33815248339789183,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6765_01,1.842281794113235,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,1.36385198632628,-0.6486429676662502,-0.3381524473477632,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6766_01,-0.8971151744012035,0.2747317616518337,-0.2884950809351349,-0.29458660472104437,-0.27595912386282995,-0.14538757145295816,0,0.9752497450464014,0.6195058551602898,-0.33780265294940015,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6766_02,-2.0209703409712296,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,0.9752497450464014,0.6195058551602898,-0.33780265294940015,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6766_03,-1.8102474972393496,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,0.9752497450464014,0.6195058551602898,-0.33780265294940015,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6773_01,0.2969809400794492,-0.2744130441777649,-0.2884950809351349,-0.299727551780996,0.0,2.3463912361384023,0,1.5847832097950434,-0.6486429676662502,-0.3381484097333535,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6774_01,1.1398723150069687,-0.34773635631978517,-0.2884950809351349,0.0,-0.27595912386282995,-0.2626981201265033,1,0.9791949454654865,0.6195058551602898,-0.33780258084914283,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6774_02,-1.5995246535074696,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,0,0.9791949454654865,0.6195058551602898,-0.33780258084914283,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6774_03,0.2969809400794492,-0.34773635631978517,-0.2884950809351349,0.906681358287668,-0.27595912386282995,-0.2626981201265033,0,1.586755810004586,0.6195058551602898,-0.33814837368322487,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6775_01,-1.0375970702224566,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,0.981167545675029,-0.6486429676662502,-0.33780254479901417,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6776_01,-0.33518759111619045,-0.3461762858486783,-0.2884950809351349,-0.299727551780996,0.3421998122471579,-0.2626981201265033,0,1.5887284102141284,-0.6486429676662502,-0.3381483376330962,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6778_01,1.280354210828222,-0.34773635631978517,0.19534964190466547,-0.299727551780996,-0.27595912386282995,0.9506525913363688,0,1.37174238716445,-0.6486429676662502,-0.33815230314724853,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6779_01,0.5779447317219557,-0.34773635631978517,4.766980123406842,0.1629576836146564,-0.275064537848199,0.013024483325186754,1,-0.6817344309693244,1.2535802665735598,-0.3381930758427601,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6779_02,-1.0375970702224566,-4.433986962075136e-17,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,-0.6817344309693244,1.2535802665735598,-0.3381930758427601,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6779_03,1.069631367096342,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,-0.6817344309693244,1.2535802665735598,-0.3381930758427601,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6779_04,-1.2483199139543366,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,-0.6817344309693244,1.2535802665735598,-0.3381930758427601,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6780_01,-0.9673561223118301,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,-0.6955426324361221,-0.014568556252980229,3.266819177047474,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6780_02,0.718426627543209,3.0329363545686814,-0.2693455536459607,2.2227638056353016,0.0,-0.2626981201265033,1,-0.6955426324361221,-0.014568556252980229,3.266819177047474,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6782_01,-0.9673561223118301,-4.433986962075136e-17,-0.2884950809351349,0.6136473758704216,-0.2115489308094014,-0.2626981201265033,0,1.3737149873739927,-0.6486429676662502,-0.3381522670971199,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6784_01,2.193486533666368,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.26880243574578233,0.33498628114455153,0,0.9831401458845715,-0.014568556252980229,-0.33780250874888557,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6784_02,1.4208361066494752,-0.34773635631978517,-0.05487084800721016,-0.299727551780996,-0.27595912386282995,0.08067071212234053,1,0.9831401458845715,-0.014568556252980229,-0.33780250874888557,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6786_01,-0.4054285390268171,-0.33525579255093063,-0.17806614023423056,-0.299727551780996,0.6651453635289315,-0.2626981201265033,0,1.590701010423671,-0.6486429676662502,-0.33814830158296755,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6787_01,-1.3888018097755899,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,1.5926736106332136,3.15580350081337,-0.3381482655328389,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6787_02,-2.0209703409712296,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,0,1.5926736106332136,3.15580350081337,-0.3381482655328389,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6787_03,-0.8268742264905768,-0.1792487454402492,-0.28594181062991164,2.9527782881484423,-0.2643295056726276,-0.2626981201265033,0,1.5926736106332136,3.15580350081337,-0.3381482655328389,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6787_04,0.9291494712750888,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,1.5926736106332136,3.15580350081337,-0.3381482655328389,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6787_05,-0.8971151744012035,-0.34773635631978517,-0.2884950809351349,0.0,-0.27595912386282995,-4.867396098570462e-17,1,1.5926736106332136,3.15580350081337,-0.3381482655328389,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6787_06,-2.0209703409712296,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,1.5926736106332136,3.15580350081337,-0.3381482655328389,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6787_07,-0.19470569529493717,-0.17144839308471516,-0.2642390130355143,-0.299727551780996,-0.27595912386282995,0.27675914749636854,0,1.5926736106332136,3.15580350081337,-0.3381482655328389,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6788_01,1.9125227420238615,-0.34461621537757153,0.18130665522593775,-0.299727551780996,-0.21244351682403234,-0.2626981201265033,0,0.985112746094114,-0.6486429676662502,-0.3378024726987569,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6789_01,-0.19470569529493717,1.003284671658716,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,-0.7705014403987382,-0.6486429676662502,0.022306227974405863,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6792_01,0.8589085233644622,-0.1215261380092971,-0.2884950809351349,3.783898062840633,-0.2491215434239014,-0.22844686503933684,1,1.5946462108427562,-0.6486429676662502,-0.3381482294827102,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6794_01,-0.12446474738431056,-0.3165349468976489,-0.2884950809351349,1.4139214682029018,-0.24375402733611568,-0.2626981201265033,1,-0.784309641865536,-0.6486429676662502,0.02230597562350526,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6796_01,0.15649904425819594,0.3854967651004175,-0.2884950809351349,-0.299727551780996,-0.11314446919999668,-0.2181714885131869,0,0.9870853463036566,-0.6486429676662502,-0.33780243664862825,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6798_01,0.7886675754538356,-0.3430561449064647,-0.2884950809351349,-0.19519496156197827,-0.27595912386282995,0.37266266174043466,1,1.5985914112618411,-0.6486429676662502,-0.3381481573824529,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6799_01,0.7886675754538356,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,-0.6935700322265795,-0.6486429676662502,3.2668192130976026,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6800_01,-0.9673561223118301,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,0.9890579465131991,-0.6486429676662502,-0.3378024005984996,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6801_01,1.4910770545601018,-0.34773635631978517,4.366755003063102,-0.06667128506318591,-0.1891842804436276,0.11406568583232783,1,-0.6797618307597819,-0.6486429676662502,-0.33819303979263143,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6802_01,0.9291494712750888,2.383947038588247,0.04087678843866061,-0.299727551780996,-0.2652240916872585,0.31272296533789334,0,-1.0565284707824052,-0.6486429676662502,-0.3381642357398341,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6805_01,1.4910770545601018,-0.2666126918222308,0.3472692250654471,-0.299727551780996,0.3502510863788365,-0.26184183874932415,0,-0.304967790946701,-0.6486429676662502,-0.3021364221120489,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6806_01,0.718426627543209,-0.3258953697242898,0.08364406605114956,0.23150364441401233,-0.27595912386282995,-0.2626981201265033,1,0.9870853463036566,-0.6486429676662502,-0.33780243664862825,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6808_01,-0.12446474738431056,-0.34773635631978517,0.0,0.02929306005591237,-0.24196485530685377,0.25021442480381456,0,1.602536611680926,-0.6486429676662502,-0.3381480852821956,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6810_01,-0.616151382758697,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,-0.30299519073715847,1.8876546779868297,-0.3021363860619202,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6810_02,0.08625809634756933,0.8503977654902481,-0.281473587595771,3.1447069783866386,-0.27595912386282995,-0.2626981201265033,1,-0.30299519073715847,1.8876546779868297,-0.3021363860619202,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6810_03,-0.8971151744012035,-4.433986962075136e-17,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,-2.2425867991188745e-16,1.8876546779868297,6.714859727290311e-17,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6810_04,0.5077037838113291,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,-0.30299519073715847,1.8876546779868297,-0.3021363860619202,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6810_05,2.755414116951381,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,-0.30299519073715847,1.8876546779868297,-0.3021363860619202,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6813_01,-0.47566948693744365,-0.28845367841772623,-0.27636704698532455,0.29662230717340043,-0.08183395868791335,-0.1642257617508997,0,1.6045092118904687,-0.6486429676662502,-0.3381480492320669,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6814_01,0.5077037838113291,1.7411980044922393,-0.2846651754773,13.083871294293248,-0.27595912386282995,-0.2626981201265033,1,-0.301022590527616,-0.6486429676662502,-0.30213635001179157,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6816_01,-1.8102474972393496,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,0,0.9949757471418267,2.5217290894001,-0.3378022924481136,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6816_02,-0.05422379947368392,1.1249701684050475,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.19847701683806618,0,0.9949757471418267,2.5217290894001,-0.3378022924481136,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6816_03,0.22673999216882257,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,0.9949757471418267,2.5217290894001,-0.3378022924481136,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6816_04,-1.3185608618649631,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,0.9949757471418267,2.5217290894001,-0.3378022924481136,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6816_05,-2.0209703409712296,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,0,0.9949757471418267,2.5217290894001,-0.3378022924481136,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6816_06,-1.3888018097755899,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,0.9949757471418267,2.5217290894001,-0.3378022924481136,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6817_01,0.5779447317219557,-0.31497487642654204,-0.25402593181462135,-0.29115930668107654,-0.11672281325852049,0.10635915343771538,0,1.3816053882121628,-0.6486429676662502,-0.33815212289660523,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6818_01,0.15649904425819594,-0.2978141012443671,1.4138978950724475,-0.299727551780996,-0.27595912386282995,-0.25499158773189085,1,1.6064818121000113,-0.6486429676662502,-0.33814801318193827,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6820_01,0.15649904425819594,-4.433986962075136e-17,-0.2884950809351349,-0.299727551780996,1.0569740379372885,-0.2626981201265033,0,1.6084544123095537,-0.6486429676662502,-0.33814797713180966,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6821_01,0.9993904191857155,-0.12620634942261755,0.48259255124227785,-0.299727551780996,-0.27595912386282995,-0.08801671918195432,0,1.6104270125190963,-0.6486429676662502,-0.338147941081681,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6822_01,-0.9673561223118301,-0.34773635631978517,0.0510898696595535,-0.250031730201463,-0.27595912386282995,-0.12312425564629996,0,1.3835779884217052,-0.6486429676662502,-0.3381520868464766,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6824_01,2.053004637845115,-4.433986962075136e-17,-0.2884950809351349,-0.299727551780996,0.12123706663331275,-0.2626981201265033,1,0.9949757471418267,-0.6486429676662502,-0.3378022924481136,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6825_01,0.08625809634756933,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,1.3855505886312478,-0.014568556252980229,-0.3381520507963479,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6825_02,-0.33518759111619045,5.082868953603035,-0.2884950809351349,1.8183426369191018,-0.27416995183356807,-0.04349008756863792,0,1.3855505886312478,-0.014568556252980229,-0.3381520507963479,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6826_01,1.4208361066494752,-0.34773635631978517,-0.2444511681700343,-0.14207184194247743,1.1553784995466934,-0.2498538994688159,0,0.9969483473513693,-0.6486429676662502,-0.33780225639798495,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6827_01,3.106618856504514,-0.06536360104945178,-0.28785676335882904,1.139737625005478,2.0660670624410025,1.406194283995683,0,-1.0249668674297248,1.2535802665735598,-0.3381636589377756,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6827_02,-1.0375970702224566,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,-1.0249668674297248,1.2535802665735598,-0.3381636589377756,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6827_03,1.4910770545601018,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,-1.0249668674297248,1.2535802665735598,-0.3381636589377756,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6827_04,-1.1780789660437099,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,-1.0249668674297248,1.2535802665735598,-0.3381636589377756,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6829_01,-1.8804884451499762,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,0.9969483473513693,0.6195058551602898,-0.33780225639798495,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6829_02,1.4208361066494752,0.20608866092313388,-0.0018904891738283336,-0.2860183596211249,-0.27595912386282995,-0.2626981201265033,0,0.9969483473513693,0.6195058551602898,-0.33780225639798495,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6829_03,0.22673999216882257,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,0,0.9969483473513693,0.6195058551602898,-0.33780225639798495,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
